Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year
8133,75,14,0,1,0,1,5,1,8,1,1,4
336,75,14.2,0,2,0,1,6,0,7,1,1,10
6180,75,14.3,0,1,0,1,5,1,1,1,1,1
5612,75,14.5,0,1,0,1,8,1,4,1,1,6
9413,75,15.4,0,4,0,1,7,1,7,1,1,4
8722,75,15.5,0,4,0,1,8,1,3,1,1,0
4590,75,15.6,0,2,0,1,8,0,6,1,1,8
7187,75,15.7,0,5,0,1,6,1,5,1,1,3
678,75,16.1,0,1,0,1,5,0,5,1,1,7
3526,75,16.7,0,3,0,1,8,0,8,1,1,2
2866,75,17,0,2,0,1,6,0,3,1,1,7
4944,75,17.7,0,1,0,1,7,0,3,1,1,4
1292,75,17.8,0,4,0,1,7,0,6,1,1,10
2122,75,18.2,0,5,0,1,6,0,6,1,1,4
3652,75,18.3,0,5,0,1,6,0,1,1,1,5
1536,75,18.3,0,5,0,1,8,0,5,1,1,2
6988,75,18.6,0,3,0,1,5,1,5,1,1,2
4171,75,18.8,0,4,0,1,5,0,8,1,1,4
3774,75,18.8,0,1,0,1,8,0,5,1,1,10
180,75,18.9,0,5,0,1,7,0,8,1,1,9
6654,75,19,0,3,0,1,8,1,1,1,1,4
5545,75,19.7,0,3,0,1,8,1,4,1,1,3
48,75,20.4,0,3,0,1,5,0,8,1,1,4
6680,75,20.6,0,3,0,1,7,1,4,1,1,6
9707,75,21.1,0,3,0,1,8,1,3,1,1,2
5770,75,21.8,0,2,0,1,7,1,3,1,1,4
6016,75,22.6,0,4,0,1,5,1,2,1,1,1
4588,75,23.1,0,2,0,1,5,0,2,1,1,7
8898,75,23.9,0,1,0,1,7,1,5,1,1,8
6451,75,24.3,0,5,0,1,8,1,1,1,1,2
3078,75,24.6,0,2,0,1,6,0,4,1,1,9
7582,75,24.7,0,3,0,1,5,1,8,1,1,0
778,75,25,0,4,0,1,8,0,3,1,1,6
557,75,25.2,0,5,0,1,5,0,7,1,1,2
4190,75,25.4,0,2,0,1,7,0,8,1,1,2
7043,75,25.4,0,2,0,1,8,1,3,1,1,1
9362,75,26,0,3,0,1,7,1,6,1,1,7
9040,75,26,0,2,0,1,5,1,2,1,1,9
8926,75,26.1,0,1,0,1,5,1,8,1,1,6
2052,75,26.2,0,2,0,1,8,0,3,1,1,10
1637,75,26.4,0,1,0,1,8,0,1,1,1,2
3236,75,26.4,0,5,0,1,6,0,6,1,1,2
9859,75,26.5,0,2,0,1,6,1,7,1,1,4
2058,75,26.6,0,1,0,1,7,0,8,1,1,7
2386,75,26.9,0,1,0,1,8,0,8,1,1,10
9669,75,27,0,2,0,1,7,1,1,1,1,3
3580,75,27.1,0,3,0,1,6,0,4,1,1,4
4592,75,27.2,0,4,0,1,5,0,3,1,1,10
4257,75,27.3,0,3,0,1,8,0,7,1,1,0
9869,75,27.7,0,1,0,1,5,1,7,1,1,4
7540,75,28.1,0,2,0,1,6,1,5,1,1,3
10176,75,28.4,0,3,0,1,8,1,2,1,1,8
10772,75,29,0,1,0,1,6,1,7,1,1,2
2936,75,29,0,1,0,1,6,0,8,1,1,4
2160,75,29.3,0,3,0,1,7,0,8,1,1,6
534,75,29.4,0,1,0,1,6,0,4,1,1,10
1730,76,0.4,0,5,0,1,6,0,3,1,1,8
4064,76,0.4,0,3,0,1,8,0,6,1,1,6
1128,76,0.6,0,1,0,1,7,0,8,1,1,0
2372,76,1.1,0,1,0,1,5,0,1,1,1,6
5548,76,1.3,0,2,0,1,7,1,5,1,1,7
3780,76,1.9,0,5,0,1,8,0,5,1,1,7
9298,76,2.6,0,3,0,1,6,1,3,1,1,3
3532,76,3.1,0,5,0,1,8,0,3,1,1,4
9244,76,3.3,0,3,0,1,8,1,5,1,1,7
7815,76,4.2,0,3,0,1,8,1,2,1,1,0
1354,76,4.2,0,5,0,1,7,0,5,1,1,0
6300,76,4.7,0,5,0,1,7,1,6,1,1,5
677,76,5.1,0,3,0,1,7,0,7,1,1,2
7346,76,5.1,0,2,0,1,7,1,5,1,1,1
172,76,5.2,0,2,0,1,5,0,3,1,1,7
7418,76,5.4,0,1,0,1,6,1,8,1,1,5
8669,76,5.6,0,2,0,1,5,1,8,1,1,3
5810,76,6.5,0,4,0,1,5,1,7,1,1,5
2210,76,6.9,0,4,0,1,7,0,5,1,1,7
5625,76,7,0,5,0,1,8,1,1,1,1,1
1328,76,7.1,0,4,0,1,7,0,6,1,1,8
1348,76,7.1,0,2,0,1,5,0,3,1,1,0
2295,76,7.5,0,2,0,1,6,0,2,1,1,2
4806,76,7.7,0,2,0,1,5,0,6,1,1,0
7415,76,7.7,0,2,0,1,7,1,4,1,1,1
10466,76,7.8,0,4,0,1,7,1,4,1,1,4
8724,76,7.9,0,4,0,1,8,1,4,1,1,0
2486,76,8.2,0,1,0,1,5,0,2,1,1,8
10124,76,8.4,0,1,0,1,7,1,4,1,1,3
8796,76,8.6,0,4,0,1,8,1,1,1,1,3
8893,76,8.7,0,2,0,1,8,1,5,1,1,1
1760,76,8.7,0,2,0,1,5,0,2,1,1,3
9689,76,8.8,0,4,0,1,5,1,4,1,1,0
6663,76,10.2,0,3,0,1,5,1,6,1,1,0
7602,76,10.2,0,4,0,1,7,1,5,1,1,3
4014,76,10.5,0,1,0,1,5,0,6,1,1,8
706,76,10.7,0,1,0,1,8,0,6,1,1,2
7365,76,11,0,3,0,1,7,1,6,1,1,2
10503,76,11.5,0,2,0,1,5,1,3,1,1,4
7106,76,11.6,0,5,0,1,5,1,3,1,1,8
5782,76,12,0,4,0,1,8,1,3,1,1,9
10803,76,12.5,0,1,0,1,7,1,8,1,1,2
5751,76,12.8,0,3,0,1,7,1,2,1,1,2
9476,76,12.9,0,5,0,1,7,1,3,1,1,4
6775,76,13,0,5,0,1,5,1,3,1,1,0
3530,76,13.6,0,2,0,1,6,0,3,1,1,4
4732,76,13.8,0,5,0,1,6,0,4,1,1,0
9577,76,14.4,0,3,0,1,7,1,7,1,1,4
3374,76,14.8,0,1,0,1,7,0,6,1,1,6
933,76,14.8,0,2,0,1,7,0,8,1,1,2
9396,76,15.6,0,2,0,1,8,1,8,1,1,6
8676,76,15.6,0,4,0,1,7,1,5,1,1,0
1122,76,16,0,1,0,1,7,0,3,1,1,10
6945,76,16.1,0,1,0,1,8,1,8,1,1,3
1852,76,16.6,0,5,0,1,6,0,2,1,1,2
9944,76,16.7,0,1,0,1,5,1,4,1,1,6
9053,76,16.8,0,5,0,1,8,1,4,1,1,2
1508,76,16.9,0,1,0,1,5,0,7,1,1,8
4614,76,16.9,0,1,0,1,7,0,5,1,1,5
6340,76,17.1,0,2,0,1,6,1,4,1,1,10
2992,76,17.6,0,3,0,1,8,0,2,1,1,0
7258,76,17.8,0,4,0,1,8,1,3,1,1,4
7901,76,18.2,0,2,0,1,7,1,3,1,1,1
8121,76,19,0,2,0,1,7,1,3,1,1,2
5379,76,19.2,0,3,0,1,7,0,3,1,1,2
7651,76,19.3,0,3,0,1,5,1,5,1,1,0
2223,76,19.4,0,1,0,1,8,0,8,1,1,3
6583,76,20,0,1,0,1,7,1,5,1,1,3
9004,76,20.2,0,5,0,1,6,1,5,1,1,6
696,76,20.5,0,1,0,1,5,0,2,1,1,4
6436,76,20.6,0,1,0,1,6,1,2,1,1,2
2048,76,20.6,0,2,0,1,5,0,8,1,1,8
317,76,20.8,0,1,0,1,7,0,3,1,1,0
5626,76,21.6,0,5,0,1,5,1,7,1,1,8
8286,76,21.7,0,2,0,1,8,1,4,1,1,4
1082,76,21.9,0,1,0,1,8,0,3,1,1,0
10440,76,22,0,3,0,1,8,1,6,1,1,9
8290,76,22.3,0,1,0,1,6,1,4,1,1,7
1436,76,23.6,0,5,0,1,5,0,4,1,1,2
2555,76,23.8,0,1,0,1,5,0,5,1,1,0
10482,76,24.1,0,5,0,1,7,1,2,1,1,5
7744,76,24.2,0,3,0,1,7,1,1,1,1,1
10004,76,24.2,0,1,0,1,6,1,2,1,1,2
7382,76,24.5,0,1,0,1,7,1,2,1,1,9
9134,76,24.7,0,1,0,1,8,1,8,1,1,10
3437,76,24.8,0,1,0,1,6,0,2,1,1,3
7054,76,25,0,1,0,1,6,1,5,1,1,0
10112,76,25.3,0,5,0,1,5,1,6,1,1,4
1203,76,25.4,0,5,0,1,5,0,8,1,1,3
896,76,25.5,0,1,0,1,8,0,4,1,1,4
2501,76,25.7,0,4,0,1,5,0,5,1,1,0
4741,76,26.1,0,2,0,1,7,0,3,1,1,1
4906,76,26.1,0,1,0,1,7,0,8,1,1,3
5968,76,27,0,1,0,1,7,1,7,1,1,1
9804,76,27.4,0,5,0,1,6,1,7,1,1,0
4561,76,27.8,0,1,0,1,7,0,8,1,1,1
3420,76,28,0,4,0,1,8,0,1,1,1,1
588,76,28.2,0,2,0,1,8,0,5,1,1,10
8918,76,29,0,1,0,1,7,1,4,1,1,8
794,76,29,0,4,0,1,8,0,6,1,1,8
10688,76,29.1,0,5,0,1,8,1,3,1,1,7
4840,76,29.1,0,5,0,1,8,0,1,1,1,9
10336,76,29.2,0,3,0,1,5,1,4,1,1,7
5192,76,29.8,0,3,0,1,6,0,4,1,1,9
4202,77,0.2,0,1,0,1,7,0,3,1,1,9
2054,77,0.3,0,4,0,1,5,0,7,1,1,2
3414,77,0.6,0,4,0,1,7,0,3,1,1,8
1489,77,0.7,0,5,0,1,8,0,6,1,1,0
3727,77,0.7,0,3,0,1,5,0,4,1,1,0
8624,77,2,0,2,0,1,6,1,4,1,1,9
2612,77,2.3,0,2,0,1,8,0,1,1,1,0
885,77,2.3,0,2,0,1,7,0,8,1,1,1
9328,77,2.3,0,1,0,1,8,1,7,1,1,5
10748,77,2.6,0,4,0,1,8,1,5,1,1,5
6201,77,3,0,2,0,1,6,1,3,1,1,1
2268,77,3.3,0,2,0,1,6,0,6,1,1,5
2899,77,3.7,0,2,0,1,6,0,7,1,1,3
3701,77,3.8,0,5,0,1,8,0,1,1,1,0
6437,77,3.8,0,2,0,1,6,1,2,1,1,1
3843,77,4.2,0,4,0,1,5,0,8,1,1,1
10021,77,4.3,0,2,0,1,8,1,6,1,1,2
6112,77,4.5,0,5,0,1,8,1,4,1,1,7
3288,77,4.8,0,5,0,1,7,0,7,1,1,6
3872,77,4.9,0,2,0,1,8,0,2,1,1,4
5394,77,5,0,1,0,1,7,0,1,1,1,5
7115,77,5.1,0,4,0,1,5,1,3,1,1,0
5346,77,5.1,0,4,0,1,8,0,2,1,1,10
1616,77,5.1,0,3,0,1,6,0,7,1,1,3
662,77,5.4,0,3,0,1,5,0,7,1,1,8
6674,77,5.7,0,3,0,1,7,1,1,1,1,6
1110,77,5.8,0,2,0,1,6,0,5,1,1,5
8683,77,5.8,0,1,0,1,5,1,6,1,1,3
3893,77,6,0,5,0,1,8,0,8,1,1,4
7844,77,6,0,3,0,1,6,1,1,1,1,1
3249,77,6.3,0,4,0,1,7,0,7,1,1,1
8030,77,6.8,0,5,0,1,7,1,8,1,1,8
888,77,7,0,1,0,1,6,0,3,1,1,9
7748,77,7.1,0,4,0,1,8,1,3,1,1,3
2946,77,7.1,0,2,0,1,8,0,5,1,1,6
3270,77,7.8,0,1,0,1,7,0,8,1,1,6
793,77,7.9,0,4,0,1,6,0,2,1,1,1
10622,77,7.9,0,2,0,1,5,1,3,1,1,0
10704,77,7.9,0,5,0,1,6,1,1,1,1,1
10104,77,8.4,0,4,0,1,5,1,8,1,1,4
3284,77,8.9,0,3,0,1,5,0,5,1,1,3
6500,77,9.1,0,2,0,1,6,1,2,1,1,0
5322,77,9.2,0,1,0,1,7,0,5,1,1,9
8798,77,9.5,0,1,0,1,6,1,5,1,1,1
10096,77,9.6,0,3,0,1,5,1,6,1,1,6
8292,77,9.9,0,1,0,1,7,1,2,1,1,10
6165,77,10,0,4,0,1,8,1,1,1,1,2
5330,77,10.2,0,5,0,1,8,0,6,1,1,7
466,77,10.6,0,2,0,1,6,0,1,1,1,1
3231,77,10.6,0,2,0,1,7,0,6,1,1,0
34,77,10.9,0,5,0,1,8,0,1,1,1,1
6203,77,11,0,1,0,1,8,1,4,1,1,0
1620,77,11.4,0,4,0,1,8,0,2,1,1,9
5854,77,12,0,3,0,1,7,1,6,1,1,1
3408,77,12.6,0,4,0,1,8,0,5,1,1,4
2400,77,12.6,0,2,0,1,7,0,1,1,1,9
2219,77,13.2,0,1,0,1,6,0,6,1,1,4
4081,77,13.3,0,2,0,1,7,0,4,1,1,0
1859,77,13.4,0,3,0,1,6,0,2,1,1,0
9189,77,13.6,0,5,0,1,8,1,1,1,1,1
9610,77,13.6,0,5,0,1,7,1,6,1,1,6
10395,77,14.2,0,5,0,1,8,1,6,1,1,0
28,77,14.2,0,4,0,1,6,0,4,1,1,8
2385,77,14.5,0,5,0,1,8,0,2,1,1,4
4993,77,14.6,0,3,0,1,7,0,7,1,1,4
7100,77,15.2,0,3,0,1,6,1,3,1,1,3
2550,77,16.2,0,4,0,1,5,0,3,1,1,7
6400,77,16.4,0,4,0,1,6,1,7,1,1,2
3683,77,16.5,0,1,0,1,8,0,1,1,1,1
2816,77,16.6,0,3,0,1,7,0,1,1,1,7
595,77,17.3,0,4,0,1,6,0,1,1,1,2
9560,77,17.5,0,1,0,1,8,1,1,1,1,9
3260,77,17.6,0,3,0,1,8,0,6,1,1,8
3475,77,17.8,0,4,0,1,7,0,8,1,1,1
5070,77,17.9,0,3,0,1,6,0,7,1,1,8
5688,77,18.1,0,3,0,1,7,1,5,1,1,8
10179,77,18.7,0,1,0,1,8,1,5,1,1,3
10010,77,18.9,0,5,0,1,7,1,3,1,1,10
2030,77,19.5,0,5,0,1,6,0,8,1,1,8
1802,77,19.7,0,2,0,1,8,0,1,1,1,2
852,77,19.7,0,4,0,1,8,0,5,1,1,10
142,77,20,0,3,0,1,8,0,3,1,1,6
356,77,20,0,1,0,1,7,0,3,1,1,7
1724,77,20.1,0,5,0,1,8,0,3,1,1,2
1801,77,20.2,0,4,0,1,8,0,4,1,1,2
9032,77,20.3,0,1,0,1,6,1,6,1,1,9
4380,77,20.7,0,3,0,1,6,0,5,1,1,0
3452,77,21.2,0,1,0,1,8,0,7,1,1,9
3566,77,21.7,0,5,0,1,6,0,8,1,1,2
7527,77,21.8,0,5,0,1,5,1,3,1,1,3
3775,77,22.6,0,4,0,1,6,0,2,1,1,0
5453,77,22.7,0,2,0,1,5,1,8,1,1,1
3103,77,22.8,0,1,0,1,7,0,7,1,1,2
1326,77,23.1,0,4,0,1,7,0,2,1,1,2
1654,77,23.4,0,1,0,1,7,0,4,1,1,10
7370,77,23.6,0,4,0,1,6,1,2,1,1,6
8620,77,23.6,0,1,0,1,8,1,5,1,1,1
9384,77,23.9,0,4,0,1,5,1,6,1,1,1
894,77,24.2,0,3,0,1,8,0,3,1,1,6
235,77,24.4,0,1,0,1,7,0,6,1,1,2
3444,77,24.7,0,2,0,1,5,0,1,1,1,3
6816,77,24.9,0,3,0,1,7,1,6,1,1,10
9806,77,25.2,0,5,0,1,7,1,8,1,1,9
3892,77,25.5,0,3,0,1,8,0,6,1,1,10
4924,77,25.5,0,4,0,1,5,0,7,1,1,4
2908,77,25.7,0,1,0,1,8,0,4,1,1,6
8923,77,26.3,0,3,0,1,5,1,6,1,1,3
6895,77,26.7,0,4,0,1,7,1,2,1,1,3
5188,77,26.7,0,5,0,1,5,0,8,1,1,9
3496,77,26.9,0,4,0,1,6,0,6,1,1,6
8605,77,27,0,3,0,1,5,1,5,1,1,4
4672,77,27.7,0,1,0,1,8,0,2,1,1,6
6806,77,28.3,0,5,0,1,6,1,4,1,1,2
2200,77,28.4,0,5,0,1,7,0,5,1,1,6
5606,77,28.5,0,1,0,1,6,1,7,1,1,7
2969,77,29.2,0,4,0,1,6,0,3,1,1,1
6488,77,29.5,0,5,0,1,6,1,2,1,1,3
10670,77,29.8,0,1,0,1,8,1,1,1,1,8
3385,77,29.8,0,5,0,1,7,0,4,1,1,1
1898,77,29.9,0,3,0,1,6,0,6,1,1,10
5403,78,0.1,0,4,0,1,8,0,6,1,1,3
9978,78,0.2,0,2,0,1,8,1,3,1,1,9
9534,78,0.2,0,5,0,1,6,1,1,1,1,10
7048,78,0.4,0,4,0,1,7,1,6,1,1,8
3482,78,0.5,0,5,0,1,8,0,5,1,1,2
2237,78,0.9,0,3,0,1,6,0,7,1,1,2
6412,78,1,0,3,0,1,5,1,7,1,1,1
7028,78,1.4,0,2,0,1,5,1,7,1,1,5
6649,78,1.5,0,2,0,1,5,1,3,1,1,0
8057,78,1.6,0,5,0,1,7,1,3,1,1,0
10161,78,1.7,0,5,0,1,8,1,5,1,1,1
4446,78,1.7,0,3,0,1,5,0,1,1,1,3
10035,78,2.1,0,3,0,1,8,1,8,1,1,4
10132,78,2.5,0,3,0,1,8,1,4,1,1,6
4770,78,2.5,0,4,0,1,7,0,5,1,1,9
6005,78,4.1,0,2,0,1,5,1,6,1,1,0
9427,78,4.7,0,1,0,1,7,1,1,1,1,2
9086,78,4.9,0,2,0,1,6,1,1,1,1,4
8356,78,5,0,1,0,1,6,1,8,1,1,7
7140,78,5.3,0,1,0,1,8,1,7,1,1,6
8372,78,5.4,0,4,0,1,5,1,6,1,1,3
514,78,5.5,0,4,0,1,6,0,2,1,1,10
2970,78,5.9,0,4,0,1,8,0,6,1,1,3
7391,78,6.4,0,5,0,1,6,1,1,1,1,2
3671,78,6.7,0,4,0,1,5,0,7,1,1,4
4175,78,6.8,0,4,0,1,8,0,7,1,1,1
5602,78,7.1,0,2,0,1,5,1,8,1,1,10
6240,78,7.2,0,3,0,1,5,1,2,1,1,9
9652,78,7.3,0,2,0,1,8,1,7,1,1,6
9614,78,7.4,0,1,0,1,7,1,7,1,1,10
10794,78,7.7,0,2,0,1,5,1,1,1,1,8
9677,78,7.8,0,3,0,1,8,1,5,1,1,0
5210,78,7.9,0,4,0,1,8,0,5,1,1,7
1794,78,7.9,0,3,0,1,7,0,2,1,1,0
79,78,8.6,0,5,0,1,8,0,1,1,1,0
4274,78,9.3,0,2,0,1,6,0,2,1,1,9
5118,78,9.3,0,1,0,1,5,0,4,1,1,6
2832,78,9.5,0,1,0,1,6,0,8,1,1,2
8854,78,9.6,0,2,0,1,8,1,1,1,1,2
10716,78,9.7,0,4,0,1,8,1,3,1,1,10
6939,78,10.1,0,2,0,1,6,1,1,1,1,0
2594,78,10.1,0,4,0,1,8,0,3,1,1,9
8703,78,10.8,0,5,0,1,7,1,4,1,1,0
3978,78,11.1,0,2,0,1,5,0,2,1,1,10
664,78,11.1,0,4,0,1,6,0,5,1,1,2
2552,78,11.6,0,5,0,1,7,0,8,1,1,5
1951,78,12.4,0,1,0,1,7,0,5,1,1,4
5504,78,12.6,0,2,0,1,6,1,6,1,1,4
9432,78,12.7,0,2,0,1,7,1,2,1,1,1
7607,78,12.9,0,4,0,1,7,1,7,1,1,1
5424,78,12.9,0,1,0,1,7,1,7,1,1,8
4004,78,13,0,2,0,1,6,0,3,1,1,3
5539,78,13.2,0,4,0,1,7,1,8,1,1,4
6921,78,13.2,0,2,0,1,5,1,1,1,1,1
4891,78,13.5,0,4,0,1,8,0,3,1,1,4
5864,78,13.5,0,5,0,1,7,1,8,1,1,7
8095,78,14.4,0,3,0,1,5,1,7,1,1,3
1997,78,14.5,0,2,0,1,8,0,5,1,1,2
6608,78,14.7,0,2,0,1,6,1,7,1,1,1
4275,78,15,0,1,0,1,5,0,8,1,1,0
137,78,15.2,0,5,0,1,7,0,4,1,1,4
10450,78,15.2,0,5,0,1,8,1,3,1,1,1
9110,78,15.3,0,4,0,1,6,1,8,1,1,6
7776,78,15.4,0,5,0,1,5,1,3,1,1,1
5589,78,15.5,0,4,0,1,7,1,7,1,1,1
9907,78,16.2,0,3,0,1,7,1,6,1,1,2
5146,78,16.4,0,5,0,1,5,0,7,1,1,1
3306,78,16.6,0,1,0,1,8,0,8,1,1,6
3007,78,16.8,0,1,0,1,6,0,8,1,1,3
1896,78,16.8,0,3,0,1,6,0,6,1,1,4
3858,78,17,0,2,0,1,6,0,8,1,1,5
3612,78,17,0,1,0,1,8,0,1,1,1,3
130,78,17,0,2,0,1,8,0,4,1,1,0
8890,78,17,0,5,0,1,7,1,6,1,1,5
4870,78,17.6,0,3,0,1,5,0,6,1,1,4
10276,78,17.9,0,4,0,1,8,1,4,1,1,10
7046,78,18.4,0,5,0,1,8,1,4,1,1,2
368,78,18.6,0,4,0,1,5,0,8,1,1,10
5052,78,19,0,4,0,1,5,0,8,1,1,6
382,78,19.1,0,3,0,1,6,0,3,1,1,4
3198,78,19.4,0,1,0,1,5,0,5,1,1,10
535,78,19.7,0,4,0,1,5,0,1,1,1,3
10691,78,19.8,0,3,0,1,7,1,6,1,1,0
6878,78,20.8,0,3,0,1,8,1,6,1,1,10
9220,78,20.8,0,4,0,1,7,1,8,1,1,1
6904,78,20.9,0,5,0,1,8,1,5,1,1,1
10407,78,20.9,0,5,0,1,8,1,2,1,1,0
8206,78,21.2,0,3,0,1,7,1,7,1,1,10
227,78,21.5,0,1,0,1,6,0,2,1,1,2
478,78,21.7,0,3,0,1,7,0,3,1,1,6
2504,78,21.9,0,3,0,1,8,0,5,1,1,10
7974,78,22.1,0,1,0,1,5,1,2,1,1,10
4434,78,22.2,0,3,0,1,5,0,3,1,1,7
8229,78,22.4,0,2,0,1,8,1,6,1,1,0
238,78,22.4,0,4,0,1,6,0,2,1,1,4
6386,78,22.5,0,1,0,1,6,1,7,1,1,5
4292,78,22.8,0,5,0,1,5,0,8,1,1,6
332,78,23,0,5,0,1,6,0,3,1,1,10
3569,78,23.4,0,3,0,1,7,0,6,1,1,1
8966,78,23.4,0,4,0,1,6,1,4,1,1,9
3543,78,23.5,0,4,0,1,5,0,7,1,1,1
8554,78,23.7,0,2,0,1,6,1,4,1,1,7
5375,78,24.3,0,2,0,1,6,0,4,1,1,4
5074,78,24.8,0,4,0,1,6,0,3,1,1,7
7894,78,25,0,4,0,1,7,1,8,1,1,8
8309,78,25.1,0,3,0,1,6,1,5,1,1,2
4372,78,25.5,0,5,0,1,8,0,3,1,1,6
7680,78,25.5,0,1,0,1,5,1,6,1,1,4
6508,78,25.8,0,5,0,1,8,1,2,1,1,1
10314,78,26,0,1,0,1,6,1,2,1,1,0
10089,78,26.6,0,5,0,1,8,1,3,1,1,3
8748,78,26.8,0,3,0,1,6,1,1,1,1,3
7168,78,27,0,1,0,1,5,1,7,1,1,1
3378,78,27.1,0,3,0,1,5,0,2,1,1,9
4991,78,27.5,0,4,0,1,7,0,3,1,1,0
2506,78,27.6,0,1,0,1,7,0,2,1,1,9
3020,78,27.6,0,5,0,1,5,0,8,1,1,1
4673,78,28,0,3,0,1,5,0,1,1,1,3
2349,78,28.3,0,3,0,1,8,0,6,1,1,1
6288,78,28.6,0,2,0,1,6,1,5,1,1,10
1498,78,29.1,0,3,0,1,6,0,1,1,1,1
2754,78,29.3,0,4,0,1,8,0,2,1,1,9
9336,78,29.4,0,5,0,1,5,1,6,1,1,1
4358,78,29.7,0,3,0,1,5,0,7,1,1,7
9904,78,29.8,0,2,0,1,6,1,8,1,1,7
882,79,0.4,0,2,0,1,6,0,7,1,1,1
4518,79,0.8,0,4,0,1,5,0,2,1,1,2
4526,79,0.9,0,2,0,1,5,0,8,1,1,6
1905,79,1.4,0,3,0,1,6,0,4,1,1,2
980,79,2.1,0,2,0,1,7,0,2,1,1,5
9685,79,2.3,0,3,0,1,6,1,7,1,1,4
2642,79,2.3,0,3,0,1,6,0,7,1,1,2
5406,79,2.4,0,4,0,1,6,0,5,1,1,1
5084,79,2.7,0,3,0,1,7,0,8,1,1,5
6578,79,2.7,0,1,0,1,6,1,2,1,1,2
6944,79,3,0,1,0,1,8,1,4,1,1,2
4880,79,3,0,3,0,1,6,0,1,1,1,0
3902,79,3.2,0,2,0,1,5,0,5,1,1,0
10666,79,3.3,0,2,0,1,5,1,1,1,1,5
1030,79,3.5,0,5,0,1,6,0,7,1,1,7
8489,79,4.7,0,4,0,1,5,1,3,1,1,4
6382,79,5.3,0,3,0,1,8,1,3,1,1,6
10841,79,5.9,0,2,0,1,7,1,8,1,1,1
8562,79,5.9,0,5,0,1,7,1,8,1,1,5
5160,79,6,0,5,0,1,6,0,1,1,1,1
748,79,6.3,0,1,0,1,5,0,6,1,1,6
10287,79,6.5,0,1,0,1,8,1,5,1,1,3
7390,79,6.6,0,1,0,1,5,1,5,1,1,9
5863,79,7.1,0,5,0,1,7,1,6,1,1,2
8468,79,7.2,0,2,0,1,8,1,3,1,1,2
5019,79,7.3,0,1,0,1,7,0,7,1,1,3
5940,79,7.4,0,2,0,1,7,1,6,1,1,7
6983,79,7.6,0,2,0,1,6,1,6,1,1,4
111,79,7.7,0,5,0,1,7,0,8,1,1,1
3667,79,7.8,0,3,0,1,5,0,1,1,1,2
1496,79,8.3,0,3,0,1,7,0,1,1,1,5
3128,79,8.6,0,3,0,1,5,0,4,1,1,0
9428,79,8.6,0,4,0,1,7,1,2,1,1,0
9914,79,8.7,0,4,0,1,5,1,1,1,1,3
6898,79,9.2,0,5,0,1,5,1,4,1,1,1
4974,79,9.4,0,5,0,1,5,0,2,1,1,1
6088,79,9.4,0,4,0,1,5,1,6,1,1,9
7926,79,9.5,0,2,0,1,6,1,1,1,1,8
7398,79,9.5,0,1,0,1,6,1,2,1,1,3
9285,79,9.9,0,1,0,1,5,1,3,1,1,1
7496,79,10.3,0,4,0,1,7,1,6,1,1,5
5042,79,10.6,0,4,0,1,5,0,5,1,1,4
8958,79,10.9,0,3,0,1,5,1,6,1,1,3
454,79,11.3,0,1,0,1,6,0,1,1,1,3
2362,79,11.8,0,5,0,1,8,0,2,1,1,1
7948,79,11.9,0,5,0,1,8,1,4,1,1,10
5413,79,12,0,2,0,1,6,0,1,1,1,0
7968,79,12.1,0,4,0,1,6,1,1,1,1,5
9048,79,12.3,0,4,0,1,7,1,5,1,1,6
6602,79,12.4,0,2,0,1,5,1,2,1,1,7
6072,79,12.5,0,1,0,1,6,1,6,1,1,3
8052,79,12.6,0,1,0,1,6,1,1,1,1,8
15,79,12.7,0,4,0,1,8,0,2,1,1,2
5898,79,12.9,0,2,0,1,7,1,6,1,1,2
1820,79,13.1,0,5,0,1,5,0,5,1,1,3
3912,79,14,0,4,0,1,7,0,2,1,1,0
7976,79,14,0,5,0,1,5,1,4,1,1,1
3388,79,14.7,0,1,0,1,5,0,7,1,1,10
9845,79,14.7,0,2,0,1,6,1,7,1,1,4
2742,79,14.8,0,5,0,1,7,0,7,1,1,8
1598,79,15.5,0,4,0,1,8,0,5,1,1,5
2667,79,15.7,0,4,0,1,5,0,8,1,1,0
10052,79,16.1,0,1,0,1,5,1,3,1,1,0
1470,79,16.4,0,4,0,1,6,0,6,1,1,2
4140,79,16.5,0,3,0,1,7,0,4,1,1,1
4476,79,16.6,0,3,0,1,6,0,8,1,1,8
6188,79,17.2,0,3,0,1,6,1,3,1,1,8
6342,79,17.5,0,4,0,1,6,1,4,1,1,7
2549,79,17.5,0,1,0,1,8,0,1,1,1,1
1846,79,17.5,0,3,0,1,5,0,1,1,1,6
2166,79,17.7,0,3,0,1,6,0,2,1,1,9
4629,79,18.2,0,2,0,1,8,0,4,1,1,1
3792,79,18.4,0,2,0,1,5,0,7,1,1,4
4902,79,18.6,0,5,0,1,6,0,2,1,1,5
9830,79,18.9,0,5,0,1,5,1,1,1,1,0
7644,79,18.9,0,2,0,1,8,1,2,1,1,2
9392,79,19.3,0,4,0,1,8,1,2,1,1,8
10126,79,19.3,0,5,0,1,5,1,8,1,1,9
10413,79,19.7,0,4,0,1,5,1,4,1,1,4
