"","Cust_id","Age","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"4146",2271,28,20.6,1,5,0,0,15,0,1,1,1,5
"4147",9173,28,20.7,1,4,0,0,13,1,0,1,1,7
"4148",2027,28,20.7,1,4,0,0,15,0,1,1,1,10
"4149",6989,28,20.7,1,2,0,0,10,1,1,1,1,10
"4150",7807,28,20.8,1,4,0,0,12,1,1,1,1,10
"4151",9223,28,20.8,1,3,0,0,14,1,2,1,1,5
"4152",5639,28,20.8,1,4,0,0,11,1,1,1,1,9
"4153",6329,28,20.8,1,4,0,0,10,1,2,1,1,5
"4154",8747,28,20.8,1,3,0,0,14,1,2,1,1,7
"4155",893,28,20.8,1,4,0,0,10,0,0,1,1,6
"4156",5713,28,20.8,1,1,0,0,12,1,0,1,1,5
"4157",1931,28,20.8,1,3,0,0,14,0,0,1,1,8
"4158",5427,28,20.8,1,1,0,0,14,1,2,1,1,9
"4159",10647,28,20.8,1,2,0,0,9,1,1,1,1,10
"4160",1597,28,21,1,1,0,0,10,0,0,1,1,10
"4161",2835,28,21,1,2,0,0,15,0,2,1,1,9
"4162",1479,28,21,1,1,0,0,12,0,2,1,1,7
"4163",5177,28,21,1,5,0,0,9,0,2,1,1,8
"4164",5011,28,21,1,4,0,0,11,0,0,1,1,8
"4165",4233,28,21.1,1,5,0,0,11,0,1,1,1,5
"4166",8503,28,21.1,1,4,0,0,11,1,0,1,1,5
"4167",6851,28,21.1,1,3,0,0,15,1,2,1,1,5
"4168",3323,28,21.1,1,3,0,0,9,0,1,1,1,5
"4169",5617,28,21.1,1,3,0,0,14,1,2,1,1,5
"4170",8535,28,21.2,1,3,0,0,12,1,0,1,1,7
"4171",9776,28,21.2,1,4,0,1,10,1,3,1,1,7
"4172",6059,28,21.2,1,3,0,0,15,1,2,1,1,9
"4173",5735,28,21.2,1,5,0,0,15,1,1,1,1,7
"4174",7039,28,21.2,1,3,0,0,14,1,2,1,1,7
"4175",1207,28,21.2,1,1,0,0,15,0,2,1,1,10
"4176",5165,28,21.2,1,3,0,0,11,0,0,1,1,5
"4177",723,28,21.2,1,1,0,0,12,0,2,1,1,5
"4178",4799,28,21.3,1,1,0,0,15,0,1,1,1,5
"4179",3765,28,21.3,1,3,0,0,14,0,1,1,1,8
"4180",5587,28,21.3,1,1,0,0,12,1,2,1,1,7
"4181",5871,28,21.4,1,2,0,0,9,1,2,1,1,7
"4182",7743,28,21.4,1,2,0,0,9,1,1,1,1,5
"4183",2587,28,21.4,1,4,0,0,14,0,2,1,1,9
"4184",543,28,21.4,1,2,0,0,13,0,2,1,1,6
"4185",5477,28,21.5,1,1,0,0,10,1,2,1,1,9
"4186",7130,28,21.5,1,1,0,1,15,1,7,1,1,5
"4187",1303,28,21.5,1,1,0,0,15,0,2,1,1,6
"4188",3795,28,21.5,1,5,0,0,11,0,2,1,1,5
"4189",8009,28,21.5,1,3,0,0,11,1,1,1,1,10
"4190",7085,28,21.5,1,1,0,0,12,1,1,1,1,10
"4191",8383,28,21.5,1,1,0,0,9,1,1,1,1,8
"4192",4419,28,21.7,1,1,0,0,12,0,1,1,1,6
"4193",9877,28,21.7,1,4,0,0,15,1,2,1,1,7
"4194",7361,28,21.8,1,1,0,0,12,1,2,1,1,10
"4195",4147,28,21.8,1,3,0,0,15,0,0,1,1,5
"4196",343,28,21.8,1,2,0,0,12,0,1,1,1,5
"4197",8581,28,21.8,1,2,0,0,10,1,1,1,1,6
"4198",6217,28,21.8,1,4,0,0,15,1,1,1,1,7
"4199",230,28,21.8,1,4,0,1,9,0,1,1,1,1
"4200",321,28,21.8,1,3,0,0,15,0,2,1,1,8
"4201",6527,28,21.9,1,5,0,0,15,1,2,1,1,8
"4202",3417,28,22,1,4,0,0,10,0,2,1,1,7
"4203",6647,28,22,1,1,0,0,9,1,2,1,1,7
"4204",6145,28,22.1,1,5,0,0,13,1,0,1,1,6
"4205",6061,28,22.1,1,3,0,0,14,1,2,1,1,5
"4206",10399,28,22.1,1,2,0,0,12,1,0,1,1,8
"4207",5475,28,22.2,1,1,0,0,14,1,2,1,1,9
"4208",10053,28,22.2,1,4,0,0,10,1,1,1,1,8
"4209",5289,28,22.2,1,3,0,0,11,0,0,1,1,8
"4210",5003,28,22.2,1,3,0,0,9,0,1,1,1,10
"4211",3247,28,22.2,1,4,0,0,15,0,2,1,1,8
"4212",37,28,22.3,1,1,0,0,9,0,0,1,1,7
"4213",10585,28,22.3,1,3,0,0,14,1,0,1,1,7
"4214",9959,28,22.4,1,1,0,0,10,1,0,1,1,8
"4215",8875,28,22.4,1,4,0,0,15,1,2,1,1,5
"4216",5551,28,22.4,1,4,0,0,9,1,0,1,1,7
"4217",3981,28,22.4,1,2,0,0,12,0,2,1,1,5
"4218",8211,28,22.5,1,2,0,0,13,1,0,1,1,8
"4219",8161,28,22.5,1,4,0,0,12,1,2,1,1,9
"4220",5919,28,22.5,1,4,0,0,11,1,2,1,1,6
"4221",5333,28,22.5,1,3,0,0,12,0,1,1,1,7
"4222",10417,28,22.5,1,2,0,0,11,1,2,1,1,5
"4223",5059,28,22.6,1,2,0,0,9,0,2,1,1,8
"4224",7445,28,22.6,1,4,0,0,9,1,2,1,1,8
"4225",3915,28,22.7,1,2,0,0,13,0,0,1,1,10
"4226",4373,28,22.7,1,4,0,0,12,0,1,1,1,9
"4227",6213,28,22.8,1,4,0,0,12,1,1,1,1,5
"4228",2303,28,22.8,1,3,0,0,13,0,2,1,1,7
"4229",697,28,22.9,1,1,0,0,12,0,1,1,1,7
"4230",9495,28,22.9,1,5,0,0,12,1,0,1,1,6
"4231",10011,28,22.9,1,4,0,0,9,1,2,1,1,8
"4232",9183,28,22.9,1,1,0,0,12,1,0,1,1,5
"4233",5887,28,22.9,1,2,0,0,9,1,2,1,1,9
"4234",549,28,22.9,1,4,0,0,12,0,2,1,1,6
"4235",8631,28,22.9,1,3,0,0,11,1,0,1,1,9
"4236",10851,28,23,1,3,0,0,12,1,1,1,1,7
"4237",5695,28,23,1,4,0,0,10,1,0,1,1,9
"4238",9325,28,23,1,4,0,0,10,1,1,1,1,10
"4239",9523,28,23,1,5,0,0,12,1,0,1,1,9
"4240",8643,28,23,1,3,0,0,11,1,2,1,1,6
"4241",1471,28,23,1,4,0,0,10,0,1,1,1,10
"4242",7888,28,23,1,5,0,1,12,1,6,1,1,4
"4243",3951,28,23.1,1,5,0,0,15,0,2,1,1,6
"4244",641,28,23.1,1,2,0,0,12,0,2,1,1,8
"4245",1325,28,23.1,1,5,0,1,15,0,3,1,1,4
"4246",10099,28,23.1,1,4,0,0,9,1,0,1,1,6
"4247",7251,28,23.2,1,2,0,1,15,1,1,1,1,1
"4248",10469,28,23.2,1,5,0,0,15,1,1,1,1,10
"4249",8115,28,23.2,1,3,0,0,13,1,0,1,1,8
"4250",5757,28,23.2,1,1,0,0,13,1,0,1,1,7
"4251",8305,28,23.2,1,4,0,0,13,1,0,1,1,10
"4252",829,28,23.3,1,4,0,0,15,0,2,1,1,5
"4253",6035,28,23.3,1,3,0,0,12,1,0,1,1,6
"4254",2013,28,23.3,1,3,0,0,11,0,1,1,1,10
"4255",6551,28,23.3,1,2,0,0,10,1,2,1,1,10
"4256",4953,28,23.3,1,2,0,0,10,0,1,1,1,5
"4257",3891,28,23.4,1,1,0,0,12,0,1,1,1,9
"4258",1025,28,23.5,1,2,0,0,10,0,0,1,1,5
"4259",7893,28,23.5,1,1,0,0,12,1,1,1,1,7
"4260",8759,28,23.5,1,5,0,0,10,1,1,1,1,9
"4261",5063,28,23.6,1,5,0,0,14,0,2,1,1,10
"4262",6455,28,23.6,1,3,0,0,13,1,0,1,1,8
"4263",9343,28,23.6,1,1,0,0,10,1,0,1,1,6
"4264",6269,28,23.6,1,4,0,0,12,1,1,1,1,6
"4265",9185,28,23.7,1,5,0,0,12,1,2,1,1,6
"4266",6941,28,23.7,1,1,0,0,14,1,2,1,1,10
"4267",3429,28,23.7,1,3,0,0,11,0,2,1,1,5
"4268",3091,28,23.7,1,1,0,0,14,0,0,1,1,9
"4269",5101,28,23.7,1,2,0,0,12,0,1,1,1,6
"4270",835,28,23.8,1,2,0,0,12,0,1,1,1,7
"4271",10483,28,23.8,1,3,0,0,11,1,0,1,1,8
"4272",5507,28,23.8,1,5,0,0,9,1,1,1,1,8
"4273",1661,28,23.8,1,3,0,0,15,0,0,1,1,6
"4274",8795,28,23.8,1,2,0,0,12,1,1,1,1,10
"4275",9581,28,23.9,1,2,0,0,12,1,2,1,1,7
"4276",8614,28,23.9,1,2,0,1,10,1,7,1,1,4
"4277",10385,28,23.9,1,5,0,0,12,1,0,1,1,8
"4278",5335,28,24,1,5,0,0,12,0,2,1,1,6
"4279",4757,28,24,1,3,0,0,15,0,1,1,1,7
"4280",7075,28,24,1,1,0,0,14,1,2,1,1,6
"4281",3279,28,24,1,5,0,0,10,0,0,1,1,10
"4282",7081,28,24,1,2,0,0,12,1,1,1,1,6
"4283",4661,28,24,1,4,0,0,12,0,0,1,1,7
"4284",8915,28,24.1,1,5,0,0,14,1,0,1,1,6
"4285",4941,28,24.1,1,3,0,0,14,0,2,1,1,10
"4286",3573,28,24.1,1,3,0,0,15,0,0,1,1,9
"4287",7543,28,24.1,1,2,0,0,11,1,2,1,1,8
"4288",8873,28,24.1,1,5,0,0,15,1,2,1,1,6
"4289",9373,28,24.1,1,2,0,0,12,1,0,1,1,9
"4290",8189,28,24.2,1,1,0,0,11,1,1,1,1,8
"4291",3697,28,24.2,1,5,0,0,9,0,2,1,1,5
"4292",6599,28,24.2,1,4,0,0,11,1,1,1,1,9
"4293",9721,28,24.2,1,1,0,0,9,1,2,1,1,5
"4294",6843,28,24.3,1,4,0,0,12,1,0,1,1,8
"4295",9683,28,24.3,1,2,0,0,10,1,1,1,1,7
"4296",7817,28,24.3,1,2,0,0,10,1,2,1,1,6
"4297",5497,28,24.3,1,2,0,0,11,1,0,1,1,8
"4298",233,28,24.3,1,5,0,0,15,0,1,1,1,10
"4299",9337,28,24.3,1,5,0,0,13,1,0,1,1,5
"4300",809,28,24.4,1,2,0,0,13,0,0,1,1,8
"4301",6085,28,24.4,1,4,0,0,15,1,2,1,1,9
"4302",6441,28,24.5,1,1,0,0,12,1,2,1,1,7
"4303",1783,28,24.5,1,3,0,0,10,0,2,1,1,5
"4304",1345,28,24.5,1,2,0,1,12,0,8,1,1,1
"4305",5139,28,24.5,1,2,0,0,10,0,2,1,1,7
"4306",8768,28,24.5,1,1,0,1,9,1,3,1,1,7
"4307",6185,28,24.5,1,3,0,0,9,1,2,1,1,9
"4308",1515,28,24.6,1,3,0,0,9,0,2,1,1,6
"4309",6805,28,24.6,1,3,0,0,11,1,1,1,1,9
"4310",877,28,24.6,1,2,0,0,12,0,2,1,1,10
"4311",753,28,24.7,1,2,0,0,12,0,0,1,1,6
"4312",7903,28,24.7,1,5,0,0,14,1,1,1,1,9
"4313",6003,28,24.8,1,3,0,0,13,1,2,1,1,7
"4314",5657,28,24.8,1,4,0,0,11,1,2,1,1,10
"4315",8947,28,24.8,1,1,0,0,11,1,1,1,1,5
"4316",9607,28,24.8,1,2,0,0,11,1,0,1,1,7
"4317",4477,28,24.9,1,1,0,0,12,0,0,1,1,8
"4318",9471,28,25,1,1,0,0,10,1,1,1,1,5
"4319",8227,28,25,1,2,0,0,12,1,2,1,1,10
"4320",865,28,25,1,5,0,0,9,0,2,1,1,9
"4321",7761,28,25,1,5,0,0,15,1,1,1,1,9
"4322",2235,28,25.1,1,5,0,0,10,0,0,1,1,5
"4323",9303,28,25.1,1,4,0,0,15,1,0,1,1,5
"4324",1389,28,25.1,1,5,0,0,10,0,0,1,1,8
"4325",5071,28,25.1,1,3,0,0,14,0,2,1,1,9
"4326",8919,28,25.1,1,3,0,0,10,1,2,1,1,6
"4327",4483,28,25.1,1,1,0,0,10,0,2,1,1,7
"4328",997,28,25.2,1,3,0,0,10,0,1,1,1,9
"4329",7805,28,25.2,1,2,0,0,13,1,1,1,1,10
"4330",8519,28,25.2,1,3,0,0,14,1,1,1,1,6
"4331",5891,28,25.2,1,2,0,0,12,1,0,1,1,8
"4332",2885,28,25.2,1,5,0,0,14,0,1,1,1,8
"4333",7181,28,25.3,1,1,0,0,12,1,2,1,1,5
"4334",7637,28,25.3,1,5,0,0,12,1,0,1,1,5
"4335",3521,28,25.4,1,4,0,0,11,0,2,1,1,9
"4336",7921,28,25.4,1,1,0,0,10,1,0,1,1,10
"4337",8957,28,25.5,1,1,0,0,13,1,1,1,1,7
"4338",9241,28,25.5,1,1,0,0,15,1,0,1,1,10
"4339",9783,28,25.5,1,3,0,0,10,1,0,1,1,9
"4340",627,28,25.6,1,3,0,0,10,0,1,1,1,10
"4341",5931,28,25.6,1,5,0,0,12,1,2,1,1,7
"4342",7643,28,25.6,1,2,0,0,11,1,0,1,1,8
"4343",8373,28,25.6,1,5,0,0,10,1,2,1,1,8
"4344",3661,28,25.7,1,3,0,0,12,0,0,1,1,6
"4345",6764,28,25.7,1,3,0,1,14,1,4,1,1,5
"4346",5115,28,25.7,1,4,0,0,10,0,0,1,1,8
"4347",1283,28,25.7,1,2,0,0,14,0,0,1,1,9
"4348",5061,28,25.7,1,5,0,0,11,0,0,1,1,8
"4349",5913,28,25.7,1,5,0,0,12,1,2,1,1,6
"4350",6753,28,25.7,1,3,0,0,10,1,1,1,1,6
"4351",129,28,25.8,1,3,0,0,13,0,1,1,1,9
"4352",245,28,25.8,1,1,0,0,14,0,2,1,1,7
"4353",1963,28,25.8,1,1,0,0,14,0,0,1,1,8
"4354",93,28,25.9,1,3,0,0,14,0,1,1,1,6
"4355",6915,28,25.9,1,2,0,0,15,1,2,1,1,8
"4356",9347,28,25.9,1,2,0,0,10,1,1,1,1,10
"4357",1481,28,25.9,1,1,0,0,12,0,0,1,1,9
"4358",5189,28,25.9,1,5,0,0,10,0,0,1,1,7
"4359",7528,28,25.9,1,5,0,1,11,1,4,1,1,1
"4360",990,28,26,1,3,0,1,11,0,8,1,1,6
"4361",2477,28,26,1,4,0,0,13,0,1,1,1,10
"4362",9067,28,26,1,1,0,0,9,1,0,1,1,8
"4363",7129,28,26.1,1,5,0,0,12,1,0,1,1,6
"4364",7053,28,26.1,1,1,0,0,13,1,2,1,1,9
"4365",6479,28,26.1,1,5,0,0,15,1,1,1,1,7
"4366",6823,28,26.1,1,4,0,0,15,1,2,1,1,8
"4367",6877,28,26.2,1,3,0,0,13,1,0,1,1,7
"4368",2995,28,26.2,1,2,0,0,10,0,2,1,1,10
"4369",2739,28,26.2,1,3,0,0,13,0,2,1,1,10
"4370",8379,28,26.2,1,5,0,0,9,1,2,1,1,9
"4371",6309,28,26.2,1,1,0,0,12,1,0,1,1,8
"4372",3641,28,26.3,1,5,0,0,10,0,1,1,1,8
"4373",2771,28,26.4,1,5,0,0,15,0,0,1,1,8
"4374",2577,28,26.4,1,5,0,0,9,0,1,1,1,5
"4375",2881,28,26.4,1,3,0,0,13,0,0,1,1,7
"4376",9608,28,26.4,1,2,0,1,14,1,3,1,1,1
"4377",3707,28,26.4,1,2,0,0,12,0,0,1,1,10
"4378",2379,28,26.4,1,1,0,0,14,0,0,1,1,8
"4379",5823,28,26.4,1,1,0,1,13,1,7,1,1,4
"4380",9405,28,26.5,1,5,0,0,12,1,2,1,1,8
"4381",7393,28,26.5,1,4,0,0,9,1,1,1,1,8
"4382",8977,28,26.6,1,1,0,0,12,1,2,1,1,8
"4383",5313,28,26.6,1,4,0,0,13,0,2,1,1,9
"4384",2475,28,26.6,1,4,0,0,12,0,1,1,1,10
"4385",8693,28,26.6,1,5,0,0,14,1,0,1,1,6
"4386",5479,28,26.6,1,5,0,0,12,1,2,1,1,10
"4387",4655,28,26.7,1,5,0,0,12,0,0,1,1,10
"4388",6785,28,26.7,1,4,0,0,12,1,2,1,1,10
"4389",10381,28,26.7,1,4,0,0,12,1,2,1,1,7
"4390",2483,28,26.7,1,4,0,0,15,0,0,1,1,6
"4391",9779,28,26.7,1,3,0,0,12,1,1,1,1,10
"4392",1519,28,26.7,1,2,0,0,12,0,2,1,1,8
"4393",2241,28,26.8,1,2,0,0,9,0,2,1,1,10
"4394",10017,28,26.8,1,4,0,0,14,1,1,1,1,9
"4395",1321,28,26.8,1,3,0,0,9,0,2,1,1,10
"4396",293,28,26.8,1,1,0,0,14,0,0,1,1,5
"4397",255,28,26.8,1,5,0,0,14,0,2,1,1,7
"4398",8801,28,26.9,1,3,0,0,11,1,0,1,1,7
"4399",9485,28,26.9,1,3,0,0,13,1,1,1,1,5
"4400",7911,28,27,1,3,0,0,14,1,1,1,1,8
"4401",8463,28,27,1,1,0,0,12,1,2,1,1,5
"4402",6255,28,27,1,3,0,1,12,1,2,1,1,0
"4403",6283,28,27.1,1,2,0,0,14,1,2,1,1,9
"4404",5095,28,27.1,1,1,0,0,12,0,1,1,1,8
"4405",1361,28,27.1,1,5,0,0,12,0,2,1,1,10
"4406",6993,28,27.1,1,3,0,0,11,1,0,1,1,9
"4407",4131,28,27.1,1,3,0,0,15,0,2,1,1,5
"4408",4197,28,27.1,1,5,0,0,15,0,2,1,1,8
"4409",9765,28,27.2,1,2,0,0,13,1,1,1,1,7
"4410",6101,28,27.2,1,3,0,0,12,1,2,1,1,8
"4411",6409,28,27.3,1,2,0,0,11,1,1,1,1,6
"4412",3725,28,27.3,1,2,0,0,12,0,0,1,1,9
"4413",9479,28,27.3,1,5,0,0,12,1,2,1,1,9
"4414",4347,28,27.4,1,1,0,0,11,0,0,1,1,7
"4415",3967,28,27.4,1,1,0,0,11,0,2,1,1,6
"4416",4047,28,27.4,1,1,0,0,10,0,2,1,1,9
"4417",5273,28,27.4,1,3,0,0,12,0,2,1,1,5
"4418",9699,28,27.4,1,3,0,1,10,1,5,1,1,0
"4419",6142,28,27.4,1,1,0,1,9,1,4,1,1,10
"4420",6975,28,27.5,1,2,0,1,15,1,4,1,1,4
"4421",5961,28,27.5,1,5,0,0,12,1,0,1,1,5
"4422",5963,28,27.5,1,5,0,0,12,1,0,1,1,9
"4423",7855,28,27.5,1,5,0,0,12,1,0,1,1,9
"4424",8465,28,27.6,1,4,0,0,9,1,1,1,1,9
"4425",378,28,27.6,1,2,0,1,9,0,3,1,1,7
"4426",3319,28,27.6,1,4,0,0,14,0,0,1,1,10
"4427",2343,28,27.6,1,4,0,1,14,0,4,1,1,4
"4428",2825,28,27.6,1,4,0,0,13,0,2,1,1,9
"4429",5288,28,27.7,1,4,0,1,15,0,8,1,1,7
"4430",721,28,27.7,1,2,0,0,13,0,1,1,1,7
"4431",6837,28,27.7,1,3,0,0,10,1,2,1,1,6
"4432",10105,28,27.8,1,2,0,0,12,1,0,1,1,7
"4433",5361,28,27.8,1,2,0,0,9,0,0,1,1,8
"4434",2901,28,27.8,1,5,0,0,14,0,2,1,1,5
"4435",9503,28,27.8,1,4,0,0,12,1,2,1,1,6
"4436",1589,28,27.8,1,2,0,0,13,0,2,1,1,7
"4437",7461,28,27.8,1,3,0,0,15,1,2,1,1,5
"4438",50,28,27.8,1,1,0,1,10,0,5,1,1,8
"4439",3785,28,27.9,1,4,0,0,10,0,1,1,1,6
"4440",10615,28,27.9,1,2,0,0,9,1,2,1,1,10
"4441",3343,28,27.9,1,5,0,0,9,0,1,1,1,6
"4442",5415,28,27.9,1,3,0,0,12,0,1,1,1,9
"4443",9251,28,27.9,1,4,0,0,12,1,1,1,1,9
"4444",5371,28,27.9,1,2,0,0,12,0,1,1,1,6
"4445",6305,28,28,1,4,0,0,10,1,1,1,1,8
"4446",1175,28,28,1,2,0,0,12,0,0,1,1,7
"4447",2299,28,28,1,1,0,0,15,0,2,1,1,7
"4448",6523,28,28,1,1,0,0,12,1,0,1,1,6
"4449",10640,28,28,1,4,0,1,10,1,6,1,1,6
"4450",633,28,28.1,1,5,0,0,12,0,2,1,1,10
"4451",3433,28,28.1,1,1,0,0,14,0,0,1,1,5
"4452",5237,28,28.1,1,2,0,0,9,0,2,1,1,5
"4453",2053,28,28.2,1,4,0,0,11,0,0,1,1,9
"4454",3191,28,28.2,1,3,0,0,15,0,0,1,1,8
"4455",1837,28,28.2,1,1,0,0,12,0,0,1,1,5
"4456",315,28,28.2,1,2,0,0,12,0,2,1,1,8
"4457",6181,28,28.3,1,2,0,0,13,1,1,1,1,8
"4458",10863,28,28.3,1,5,0,0,13,1,2,1,1,6
"4459",8279,28,28.3,1,4,0,0,13,1,0,1,1,5
"4460",2943,28,28.4,1,2,0,0,11,0,2,1,1,7
"4461",703,28,28.4,1,4,0,0,12,0,1,1,1,10
"4462",9371,28,28.4,1,3,0,0,15,1,2,1,1,6
"4463",2337,28,28.4,1,2,0,0,13,0,2,1,1,10
"4464",10571,28,28.4,1,2,0,0,10,1,2,1,1,10
"4465",3813,28,28.5,1,3,0,0,12,0,0,1,1,8
"4466",4281,28,28.5,1,1,0,0,10,0,1,1,1,6
"4467",8245,28,28.5,1,5,0,0,10,1,2,1,1,7
"4468",4579,28,28.5,1,2,0,0,11,0,2,1,1,5
"4469",7209,28,28.6,1,1,0,0,12,1,0,1,1,10
"4470",7249,28,28.6,1,4,0,0,12,1,0,1,1,5
"4471",9951,28,28.6,1,1,0,0,13,1,0,1,1,5
"4472",7957,28,28.6,1,5,0,0,12,1,1,1,1,5
"4473",987,28,28.7,1,5,0,0,10,0,1,1,1,7
"4474",5053,28,28.7,1,5,0,0,12,0,2,1,1,7
"4475",6157,28,28.8,1,5,0,0,12,1,1,1,1,5
"4476",585,28,28.8,1,3,0,0,12,0,2,1,1,6
"4477",2753,28,28.8,1,5,0,0,12,0,2,1,1,6
"4478",9033,28,28.9,1,3,0,0,14,1,2,1,1,7
"4479",8291,28,28.9,1,5,0,0,12,1,1,1,1,6
"4480",3629,28,28.9,1,3,0,0,12,0,1,1,1,7
"4481",8047,28,28.9,1,3,0,0,12,1,0,1,1,8
"4482",7439,28,28.9,1,2,0,0,9,1,0,1,1,7
"4483",8303,28,28.9,1,4,0,0,11,1,2,1,1,6
"4484",2246,28,29,1,4,0,1,12,0,7,1,1,10
"4485",7325,28,29,1,5,0,0,15,1,2,1,1,8
"4486",1281,28,29,1,1,0,0,14,0,0,1,1,7
"4487",10829,28,29.1,1,4,0,0,12,1,2,1,1,8
"4488",965,28,29.1,1,2,0,0,12,0,1,1,1,7
"4489",6439,28,29.1,1,2,0,0,12,1,0,1,1,8
"4490",7247,28,29.1,1,5,0,0,12,1,1,1,1,7
"4491",354,28,29.2,1,5,0,1,12,0,1,1,1,3
"4492",10119,28,29.2,1,2,0,0,13,1,2,1,1,8
"4493",10341,28,29.2,1,4,0,0,10,1,2,1,1,5
"4494",7937,28,29.2,1,5,0,0,15,1,2,1,1,10
"4495",7567,28,29.3,1,1,0,0,11,1,1,1,1,5
"4496",10447,28,29.3,1,4,0,0,9,1,1,1,1,8
"4497",2971,28,29.4,1,3,0,0,13,0,1,1,1,9
"4498",3607,28,29.4,1,1,0,0,14,0,1,1,1,5
"4499",851,28,29.4,1,5,0,0,12,0,1,1,1,6
"4500",1743,28,29.4,1,2,0,0,13,0,2,1,1,7
"4501",4027,28,29.5,1,2,0,0,12,0,1,1,1,10
"4502",4733,28,29.5,1,2,0,0,11,0,2,1,1,7
"4503",10632,28,29.6,1,3,0,1,11,1,3,1,1,6
"4504",5933,28,29.6,1,3,0,1,14,1,6,1,1,1
"4505",9535,28,29.6,1,3,0,0,11,1,0,1,1,6
"4506",1927,28,29.7,1,1,0,0,11,0,2,1,1,7
"4507",2221,28,29.7,1,1,0,0,9,0,2,1,1,5
"4508",4199,28,29.7,1,1,0,0,14,0,0,1,1,7
"4509",3619,28,29.7,1,5,0,0,15,0,1,1,1,5
"4510",10747,28,29.7,1,3,0,1,15,1,4,1,1,4
"4511",5471,28,29.7,1,3,0,0,12,1,2,1,1,7
"4512",4967,28,29.8,1,3,0,0,14,0,2,1,1,6
"4513",9361,28,29.8,1,2,0,0,10,1,0,1,1,6
"4514",9541,28,29.8,1,4,0,0,14,1,2,1,1,8
"4515",25,28,29.8,1,5,0,0,11,0,2,1,1,8
"4516",5701,28,29.8,1,1,0,0,13,1,2,1,1,6
"4517",7908,28,29.9,1,2,0,1,13,1,1,1,1,0
"4518",4493,28,29.9,1,5,0,0,11,0,1,1,1,5
"4519",17,28,29.9,1,2,0,0,12,0,2,1,1,6
"4520",10783,28,29.9,1,1,0,0,11,1,0,1,1,6
"4521",4015,28,29.9,1,1,0,0,9,0,2,1,1,10
"4522",265,28,29.9,1,5,0,0,12,0,1,1,1,10
"4523",5337,28,29.9,1,2,0,0,13,0,0,1,1,10
"4524",1915,28,30,1,3,0,0,13,0,1,1,1,10
"4534",4254,29,3.2,1,3,0,1,15,0,1,1,1,7
"4535",8942,29,3.2,1,4,0,1,13,1,3,1,1,7
"4538",6084,29,4.2,1,1,0,1,14,1,8,1,1,7
"4540",8626,29,4.5,1,2,0,1,12,1,3,1,1,0
"4543",220,29,5,1,5,0,1,9,0,2,1,1,2
"4544",8593,29,5.4,1,5,0,1,11,1,1,1,1,1
"4546",9166,29,5.6,1,4,0,1,9,1,8,1,1,5
"4547",2359,29,6.4,1,2,0,1,9,0,7,1,1,3
"4548",9071,29,6.5,1,4,0,1,15,1,4,1,1,4
"4549",1970,29,6.6,1,5,0,1,13,0,3,1,1,4
"4550",4361,29,6.7,1,1,0,1,15,0,8,1,1,2
"4551",5710,29,6.8,1,3,0,1,11,1,2,1,1,5
"4552",9296,29,7.6,1,1,0,1,11,1,6,1,1,2
"4553",1462,29,7.9,1,1,0,1,15,0,2,1,1,1
"4554",4676,29,8.3,1,2,0,1,13,0,3,1,1,3
"4555",2727,29,8.3,1,5,0,1,13,0,3,1,1,0
"4556",2340,29,8.8,1,4,0,1,9,0,1,1,1,4
"4557",6187,29,9,1,5,0,1,15,1,4,1,1,0
"4558",5793,29,9.2,1,4,0,1,11,1,3,1,1,0
"4559",9064,29,9.3,1,1,0,1,15,1,5,1,1,7
"4560",3193,29,10,1,1,0,1,13,0,7,1,1,3
"4561",6268,29,10.2,1,5,0,1,9,1,8,1,1,6
"4562",4613,29,10.4,1,5,0,1,12,0,6,1,1,2
"4563",1860,29,10.6,1,5,0,1,13,0,5,1,1,6
"4564",5436,29,10.9,1,3,0,1,10,1,4,1,1,10
"4565",956,29,11,1,5,0,1,12,0,2,1,1,1
"4566",8526,29,11.1,1,4,0,1,9,1,3,1,1,4
"4567",2508,29,11.2,1,2,0,1,13,0,3,1,1,1
"4568",1145,29,11.5,1,5,0,1,11,0,1,1,1,2
"4569",2636,29,12.1,1,3,0,1,11,0,1,1,1,4
"4570",7107,29,12.1,1,1,0,1,11,1,1,1,1,2
"4571",9637,29,12.3,1,5,0,1,10,1,1,1,1,2
"4572",4280,29,12.3,1,4,0,1,10,0,7,1,1,7
"4573",10684,29,12.6,1,2,0,1,14,1,1,1,1,0
"4574",10738,29,12.9,1,4,0,1,10,1,8,1,1,0
"4575",6562,29,13.1,1,5,0,1,13,1,3,1,1,10
"4576",4503,29,13.2,1,2,0,1,10,0,2,1,1,1
"4577",7008,29,13.5,1,3,0,1,10,1,5,1,1,0
"4578",5906,29,13.5,1,3,0,1,10,1,2,1,1,6
"4579",5806,29,13.7,1,2,0,1,9,1,6,1,1,1
"4580",5461,29,13.7,1,4,0,1,14,1,5,1,1,1
"4581",5861,29,13.9,1,3,0,1,13,1,5,1,1,3
"4582",10259,29,13.9,1,5,0,1,12,1,6,1,1,3
"4583",407,29,14.3,1,1,0,1,12,0,5,1,1,1
"4584",10753,29,15.2,1,3,0,1,13,1,6,1,1,1
"4585",6688,29,15.4,1,1,0,1,13,1,5,1,1,1
