Merchant_Id,Annual_Sales,Merchant_Location,Zone,No_of_helpers,Daily_OPEN_hours,Years_Open,Owner's_Age,Owner's_Education,Cashier_Sales_Person_Age,Merchant_Type,Shopping_Complex_Or_Standalone
8057,298.16,NJ City,N,6,16,16,27,Graduation,19,Patnership,Standalone
4513,297.22,NJ City,N,18,15,3,63,High School,26,Patnership,Standalone
326,98.41,NJ City,S,23,11,4,47,No education,26,Patnership,Complex
9028,221.6,NJ City,W,6,23,10,60,Graduation,21,Franchise,Complex
4781,204,NJ City,N,1,16,22,71,High School,25,Patnership,Standalone
5588,403.12,Boston,W,14,24,19,51,Graduation,35,Franchise,Complex
4178,241,NJ City,S,4,18,24,29,High School,26,Patnership,Complex
7291,478.77,Boston,E,3,11,15,44,Graduation,21,Owner,Standalone
9444,389.26,NJ City,W,9,22,25,73,Graduation,30,Franchise,Complex
2466,183,NJ City,S,1,10,15,40,High School,32,Patnership,Complex
5531,169.69,Boston,E,9,23,2,72,No education,20,Owner,Standalone
9347,311.11,NJ City,E,1,17,5,55,No education,30,Owner,Standalone
8571,82.47,NJ City,E,19,14,3,54,Graduation,23,Owner,Standalone
7241,422.38,Boston,N,12,8,21,67,Graduation,19,Patnership,Standalone
2223,316.31,NJ City,E,22,24,25,65,High School,18,Owner,Standalone
5190,438.69,Boston,S,11,24,4,66,Graduation,23,Patnership,Complex
1422,471.94,NJ City,S,11,8,20,63,High School,20,Patnership,Complex
9999,357.37,NJ City,E,5,21,17,41,Graduation,35,Owner,Standalone
7314,387.14,Boston,S,8,11,7,73,Graduation,33,Patnership,Complex
888,132.91,NJ City,W,23,10,14,66,High School,26,Franchise,Complex
8664,243.25,NJ City,W,19,8,17,69,Graduation,23,Franchise,Complex
973,230.45,NJ City,N,10,21,15,37,High School,30,Patnership,Standalone
4442,131.86,NJ City,S,11,17,22,75,High School,24,Patnership,Complex
3843,114.79,NJ City,E,8,11,4,55,Graduation,28,Owner,Standalone
6472,119.41,Boston,W,16,19,1,72,High School,29,Franchise,Complex
4714,220.37,NJ City,S,4,24,6,49,High School,28,Patnership,Complex
6507,274.74,Boston,E,20,8,16,70,Graduation,21,Owner,Standalone
4238,143.74,NJ City,S,6,9,19,62,High School,34,Patnership,Complex
3356,291.13,NJ City,W,13,18,1,77,No education,27,Franchise,Complex
5619,332.53,Boston,E,1,15,4,42,Graduation,34,Owner,Standalone
2245,253.41,NJ City,N,19,24,11,27,High School,22,Patnership,Standalone
2595,439.02,NJ City,E,12,22,20,56,High School,29,Owner,Standalone
1497,288,NJ City,N,3,22,17,43,High School,32,Patnership,Standalone
658,150.14,NJ City,S,17,11,11,48,High School,20,Patnership,Complex
8243,2.11,NJ City,E,10,20,2,65,No education,29,Owner,Standalone
2639,80.76,NJ City,E,5,18,4,37,No education,29,Owner,Standalone
4098,497.98,NJ City,S,20,11,17,33,High School,28,Patnership,Complex
3452,20.23,NJ City,N,1,9,4,76,No education,28,Franchise,Complex
7237,73.09,Boston,N,6,19,1,64,High School,28,Patnership,Standalone
841,59.49,NJ City,N,13,20,3,53,High School,26,Patnership,Standalone
5209,115.19,Boston,N,21,11,3,51,High School,33,Patnership,Standalone
3489,268.06,NJ City,N,20,8,11,77,High School,32,Patnership,Standalone
8962,392.63,NJ City,S,1,10,14,25,Graduation,31,Patnership,Complex
9838,439.83,NJ City,S,7,24,17,63,Graduation,24,Patnership,Complex
1155,268.85,NJ City,E,20,16,17,46,High School,24,Owner,Standalone
7186,52.2,Boston,S,12,13,3,65,High School,22,Patnership,Complex
3050,32.16,NJ City,N,13,9,1,62,No education,18,Patnership,Complex
1330,426.64,NJ City,S,22,19,16,75,High School,22,Patnership,Complex
3669,300.11,NJ City,N,23,13,1,78,Graduation,33,Patnership,Standalone
6630,1.53,Boston,N,14,21,2,60,Graduation,27,Patnership,Complex
6306,59.37,Boston,S,15,9,3,76,Graduation,35,Patnership,Complex
2899,154.06,NJ City,E,10,19,17,25,High School,32,Owner,Standalone
913,413.38,NJ City,N,8,11,13,33,High School,35,Patnership,Standalone
2908,383.94,NJ City,W,15,12,12,59,High School,29,Franchise,Complex
1089,83.95,NJ City,N,21,20,3,32,Graduation,23,Patnership,Standalone
6575,288.65,Boston,E,7,14,1,72,No education,29,Owner,Standalone
170,269.46,NJ City,S,24,14,2,79,No education,35,Patnership,Complex
2405,61.27,NJ City,N,11,13,3,45,No education,28,Patnership,Standalone
1749,62.63,NJ City,N,12,17,4,60,Graduation,28,Patnership,Standalone
5797,446,Boston,N,5,14,21,56,Graduation,27,Patnership,Standalone
7743,136.15,Boston,E,21,23,9,58,Graduation,18,Owner,Standalone
3687,420.74,NJ City,E,24,17,7,30,High School,18,Owner,Standalone
4695,198.81,NJ City,E,12,18,3,48,Graduation,20,Owner,Standalone
5555,376.19,Boston,E,3,12,1,68,No education,34,Owner,Standalone
3787,126.31,NJ City,E,12,22,4,80,High School,20,Owner,Standalone
2882,310.11,NJ City,S,20,13,15,68,High School,34,Patnership,Complex
7603,357.86,Boston,E,11,15,22,78,Graduation,21,Owner,Standalone
2454,139.64,NJ City,S,17,14,6,38,High School,22,Patnership,Complex
3483,63.56,NJ City,N,6,18,1,68,Graduation,32,Owner,Standalone
9608,321.35,NJ City,W,20,16,18,69,Graduation,22,Franchise,Complex
5432,225.08,Boston,W,23,16,24,31,Graduation,23,Franchise,Complex
7294,90.11,Boston,S,17,15,3,43,High School,30,Patnership,Complex
8724,312.33,NJ City,W,14,22,22,59,Graduation,29,Franchise,Complex
2972,431.88,NJ City,W,23,11,22,44,High School,22,Franchise,Complex
9577,276.66,NJ City,N,13,21,12,47,Graduation,26,Patnership,Standalone
6093,398.85,Boston,N,21,24,1,46,Graduation,35,Patnership,Standalone
1067,182.89,NJ City,E,12,22,14,67,High School,32,Owner,Standalone
4922,183.4,NJ City,S,12,23,9,66,High School,32,Patnership,Complex
3676,261.96,NJ City,W,4,17,23,44,High School,19,Franchise,Complex
4165,263.26,NJ City,N,20,11,24,37,High School,22,Patnership,Standalone
1538,118.48,NJ City,S,17,18,3,27,No education,32,Patnership,Complex
3819,276.83,NJ City,E,14,17,13,77,High School,23,Owner,Standalone
8512,27.21,NJ City,N,12,10,4,43,High School,32,Franchise,Complex
9128,390.02,NJ City,W,18,17,20,32,Graduation,23,Franchise,Complex
1305,35.41,NJ City,N,12,11,2,46,Graduation,33,Patnership,Standalone
3705,122.96,NJ City,N,10,16,2,44,Graduation,24,Patnership,Standalone
1119,14.96,NJ City,N,4,10,3,76,Graduation,25,Owner,Standalone
1184,41.78,NJ City,N,23,15,3,59,No education,19,Franchise,Complex
8867,103.54,NJ City,E,7,20,2,39,No education,20,Owner,Standalone
5689,421.79,Boston,N,24,17,3,47,High School,34,Patnership,Standalone
8643,59.83,NJ City,E,15,18,2,66,Graduation,25,Owner,Standalone
1647,346.1,NJ City,E,4,11,15,66,High School,28,Owner,Standalone
3988,287,NJ City,W,2,24,14,81,High School,23,Franchise,Complex
2961,299,NJ City,N,3,10,7,57,High School,24,Patnership,Standalone
6083,264.29,Boston,E,12,15,24,42,Graduation,18,Owner,Standalone
7921,439.33,Boston,N,13,15,13,61,Graduation,20,Patnership,Standalone
6441,296.97,Boston,N,1,8,11,38,Graduation,31,Patnership,Standalone
8691,271.48,NJ City,E,10,22,4,50,Graduation,24,Owner,Standalone
122,37.87,NJ City,N,3,17,1,33,No education,19,Patnership,Complex
4352,428.08,NJ City,W,20,12,1,80,No education,27,Franchise,Complex
9047,131.2,NJ City,E,5,16,7,63,Graduation,22,Owner,Standalone
4493,26.34,NJ City,N,16,9,1,54,No education,34,Patnership,Standalone
6153,249.7,Boston,N,1,13,6,54,Graduation,21,Patnership,Standalone
3774,306.64,NJ City,S,3,15,4,27,Graduation,25,Patnership,Complex
3136,286.48,NJ City,W,23,18,19,68,High School,18,Franchise,Complex
4800,59.91,NJ City,W,1,10,3,61,Graduation,35,Franchise,Complex
5416,113.23,Boston,W,19,12,3,68,High School,21,Franchise,Complex
9847,152.84,NJ City,E,9,19,12,45,Graduation,32,Owner,Standalone
4981,211.42,Boston,N,16,15,1,57,High School,24,Patnership,Standalone
3438,167.15,NJ City,S,11,24,5,37,Graduation,25,Patnership,Complex
4180,183.06,NJ City,W,22,23,5,66,High School,34,Franchise,Complex
1630,80.1,NJ City,S,22,19,3,44,High School,33,Patnership,Complex
6802,64.9,Boston,N,24,20,3,42,High School,18,Patnership,Complex
8582,177.91,NJ City,S,7,16,16,36,Graduation,30,Patnership,Complex
5994,299.96,Boston,S,8,9,21,75,Graduation,18,Patnership,Complex
4246,40.11,NJ City,N,25,21,4,37,High School,21,Patnership,Complex
5623,240.07,Boston,E,9,23,22,50,Graduation,20,Owner,Standalone
8391,170.25,NJ City,E,10,14,8,42,Graduation,30,Owner,Standalone
4367,281.53,NJ City,E,8,22,9,34,High School,18,Owner,Standalone
9657,292.5,NJ City,N,11,16,20,36,Graduation,25,Patnership,Standalone
7886,404.35,Boston,S,10,21,17,84,Graduation,34,Patnership,Complex
995,162.43,NJ City,E,9,23,1,78,No education,33,Owner,Standalone
8416,341.56,NJ City,W,21,24,12,59,Graduation,22,Franchise,Complex
670,413.36,NJ City,S,25,24,12,42,High School,27,Patnership,Complex
6554,455.89,Boston,S,2,15,17,49,Graduation,29,Patnership,Complex
3331,114.24,NJ City,E,10,21,4,55,High School,20,Owner,Standalone
5484,352.23,Boston,W,3,18,3,55,Graduation,26,Franchise,Complex
2144,204.99,NJ City,W,22,23,24,48,High School,22,Franchise,Complex
3570,479.96,NJ City,S,2,22,5,71,Graduation,27,Patnership,Complex
5696,392.75,Boston,W,10,14,8,69,Graduation,31,Franchise,Complex
1324,306.2,NJ City,W,11,24,11,52,High School,31,Franchise,Complex
6517,125.34,Boston,N,7,16,4,26,High School,35,Patnership,Standalone
575,263,NJ City,E,3,23,20,67,High School,24,Owner,Standalone
5591,321.27,Boston,E,13,20,10,41,Graduation,21,Owner,Standalone
5816,425.58,Boston,W,11,20,17,80,Graduation,34,Franchise,Complex
1790,394.4,NJ City,S,5,15,3,55,No education,33,Patnership,Complex
7749,186.2,Boston,N,12,13,7,33,Graduation,18,Patnership,Standalone
4672,133.1,NJ City,W,10,8,16,56,High School,25,Franchise,Complex
1135,473.6,NJ City,E,11,14,25,60,High School,19,Owner,Standalone
4975,127.93,Boston,E,20,15,1,26,High School,33,Owner,Standalone
7012,118.42,Boston,W,24,22,4,42,High School,30,Franchise,Complex
5781,96.81,Boston,N,10,14,3,48,Graduation,30,Patnership,Standalone
234,342.2,NJ City,S,9,21,1,27,Graduation,32,Patnership,Complex
1231,9.31,NJ City,N,20,18,4,40,High School,33,Owner,Standalone
1844,67.62,NJ City,N,7,17,4,55,No education,26,Franchise,Complex
8081,362.2,NJ City,N,15,15,22,81,Graduation,23,Patnership,Standalone
3166,165.51,NJ City,S,18,22,23,35,High School,19,Patnership,Complex
2902,411.96,NJ City,S,13,16,22,42,High School,24,Patnership,Complex
2998,84.51,NJ City,S,19,23,3,36,High School,26,Patnership,Complex
1448,435.58,NJ City,W,15,15,2,65,No education,24,Franchise,Complex
1480,178.79,NJ City,W,6,10,13,51,High School,35,Franchise,Complex
9324,388.09,NJ City,W,11,21,6,58,Graduation,22,Franchise,Complex
5077,220.71,Boston,N,9,23,10,46,Graduation,18,Patnership,Standalone
1663,46.62,NJ City,N,19,13,1,80,High School,20,Owner,Standalone
1781,453.31,NJ City,N,13,9,3,74,No education,21,Patnership,Standalone
7537,151.42,Boston,N,8,22,3,35,High School,34,Patnership,Standalone
3063,84.04,NJ City,E,5,13,1,31,Graduation,30,Owner,Standalone
8682,98.82,NJ City,S,24,20,4,64,Graduation,18,Patnership,Complex
962,43.52,NJ City,N,19,11,3,26,No education,27,Patnership,Complex
2673,340.96,NJ City,N,13,14,2,40,Graduation,27,Patnership,Standalone
8374,305.9,NJ City,S,20,19,4,72,High School,23,Patnership,Complex
4359,233.54,NJ City,E,17,13,12,43,High School,21,Owner,Standalone
8366,414.84,NJ City,S,25,8,4,37,No education,20,Patnership,Complex
9651,185.63,NJ City,E,25,18,19,33,Graduation,19,Owner,Standalone
6274,193.07,Boston,S,3,11,15,32,Graduation,25,Patnership,Complex
3795,186,NJ City,E,2,13,22,36,High School,34,Owner,Standalone
6476,409.84,Boston,W,15,11,24,62,Graduation,29,Franchise,Complex
8052,433.07,NJ City,W,15,16,14,34,Graduation,27,Franchise,Complex
8475,319.48,NJ City,E,25,12,12,33,Graduation,27,Owner,Standalone
8372,279.99,NJ City,W,9,18,6,58,Graduation,30,Franchise,Complex
1,205.93,NJ City,N,16,11,12,75,High School,34,Owner,Complex
6840,339.05,Boston,W,6,12,18,81,Graduation,32,Franchise,Complex
1406,352.87,NJ City,S,19,18,8,26,High School,35,Patnership,Complex
8708,458.34,NJ City,W,22,20,7,35,Graduation,18,Franchise,Complex
4595,30.32,NJ City,N,8,21,3,53,No education,34,Owner,Standalone
3979,123.26,NJ City,E,3,15,3,82,High School,21,Owner,Standalone
3516,436.84,NJ City,W,2,10,3,49,Graduation,26,Franchise,Complex
2448,51.41,NJ City,W,2,24,4,49,Graduation,28,Franchise,Complex
430,9.38,NJ City,N,9,10,4,81,High School,26,Patnership,Complex
6216,120.31,Boston,W,7,11,1,36,Graduation,18,Franchise,Complex
6141,434.1,Boston,N,11,23,15,37,Graduation,22,Patnership,Standalone
2977,100.32,NJ City,N,4,21,3,26,High School,19,Patnership,Standalone
1270,232,NJ City,S,2,9,15,81,High School,28,Patnership,Complex
7673,244.94,Boston,N,16,15,2,45,No education,27,Patnership,Standalone
1174,15.83,NJ City,N,20,16,3,65,High School,32,Patnership,Complex
351,18.98,NJ City,N,15,21,1,62,Graduation,29,Owner,Standalone
1414,212,NJ City,S,3,8,11,46,High School,34,Patnership,Complex
5097,95.69,Boston,N,14,17,3,71,Graduation,19,Patnership,Standalone
5276,458.2,Boston,W,8,11,8,74,Graduation,20,Franchise,Complex
4469,237.24,NJ City,N,4,10,13,49,High School,35,Patnership,Standalone
8328,197.24,NJ City,W,25,18,22,72,Graduation,21,Franchise,Complex
9650,440.28,NJ City,S,22,15,8,51,Graduation,21,Patnership,Complex
2105,385.16,NJ City,N,9,8,23,81,High School,25,Patnership,Standalone
9306,33.82,NJ City,N,3,15,4,66,Graduation,24,Patnership,Complex
1274,342.62,NJ City,S,22,18,3,82,No education,33,Patnership,Complex
6709,132.07,Boston,N,21,16,10,28,Graduation,19,Patnership,Standalone
9880,375.07,NJ City,W,14,16,3,76,High School,31,Franchise,Complex
8806,8.59,NJ City,N,9,20,3,34,High School,18,Patnership,Complex
4449,147.96,NJ City,N,18,11,13,33,High School,35,Patnership,Standalone
5827,304.62,Boston,E,7,10,25,67,Graduation,25,Owner,Standalone
78,285.14,Boston,S,7,11,14,73,High School,29,Patnership,Complex
958,200,NJ City,S,1,22,10,69,High School,26,Patnership,Complex
2775,141,NJ City,E,3,11,17,47,High School,29,Owner,Standalone
6301,240.37,Boston,N,11,16,17,82,Graduation,23,Patnership,Standalone
3185,37.32,NJ City,N,14,16,4,48,No education,32,Patnership,Standalone
7208,394.41,Boston,W,2,24,18,44,Graduation,20,Franchise,Complex
6628,19.37,Boston,N,20,21,2,76,High School,31,Franchise,Complex
8256,316.81,NJ City,W,24,13,14,58,Graduation,25,Franchise,Complex
3234,234.43,NJ City,S,4,14,14,72,High School,24,Patnership,Complex
8575,253.09,NJ City,E,7,21,19,78,Graduation,22,Owner,Standalone
9397,302.68,NJ City,N,23,10,9,70,Graduation,22,Patnership,Standalone
7755,301.67,Boston,E,6,18,5,63,Graduation,33,Owner,Standalone
2176,452.77,NJ City,W,2,24,3,34,High School,33,Franchise,Complex
1088,205.76,NJ City,W,13,19,9,40,High School,29,Franchise,Complex
9685,362.5,NJ City,N,17,18,21,29,Graduation,33,Patnership,Standalone
2088,285.88,NJ City,W,2,21,2,65,Graduation,28,Franchise,Complex
5486,423.78,Boston,S,2,18,7,28,Graduation,19,Patnership,Complex
3450,79.46,NJ City,S,18,10,1,59,Graduation,27,Patnership,Complex
3181,372.89,NJ City,N,14,20,18,47,High School,24,Patnership,Standalone
7825,462.6,Boston,N,22,18,5,33,High School,25,Patnership,Standalone
4444,62.66,NJ City,N,11,11,1,25,High School,31,Franchise,Complex
6943,281.14,Boston,E,16,14,3,29,High School,35,Owner,Standalone
1881,28.32,NJ City,N,15,14,3,38,Graduation,24,Patnership,Standalone
4928,339.83,NJ City,W,13,17,5,78,No education,19,Franchise,Complex
1743,108.94,NJ City,E,10,12,3,39,Graduation,25,Owner,Standalone
218,332.2,NJ City,S,25,22,14,35,High School,33,Patnership,Complex
8528,195.98,NJ City,W,4,12,2,53,No education,27,Franchise,Complex
7064,270.96,Boston,W,10,23,24,48,Graduation,24,Franchise,Complex
2683,348.2,NJ City,E,7,17,22,52,High School,33,Owner,Standalone
3070,418.53,NJ City,S,15,20,5,46,High School,19,Patnership,Complex
7218,259.22,Boston,S,14,22,19,43,Graduation,31,Patnership,Complex
4737,279.92,NJ City,N,7,18,15,43,High School,31,Patnership,Standalone
6635,412.53,Boston,E,1,19,25,45,Graduation,33,Owner,Standalone
8019,306.88,Boston,E,5,21,9,37,Graduation,31,Owner,Standalone
3709,480.04,NJ City,N,4,20,10,75,High School,30,Patnership,Standalone
7636,273.83,Boston,W,25,8,1,41,High School,20,Franchise,Complex
2479,423.28,NJ City,E,24,20,7,74,High School,28,Owner,Standalone
1787,471,NJ City,E,23,11,25,41,High School,29,Owner,Standalone
6208,350.9,Boston,W,11,13,17,42,Graduation,18,Franchise,Complex
3990,315.33,NJ City,S,11,22,7,75,High School,20,Patnership,Complex
1243,148.27,NJ City,E,18,9,7,64,High School,31,Owner,Standalone
456,159.75,NJ City,W,21,10,9,71,High School,24,Franchise,Complex
6950,346.9,Boston,S,16,23,18,52,Graduation,24,Patnership,Complex
6752,471.68,Boston,W,15,24,16,45,Graduation,28,Franchise,Complex
1477,43.05,NJ City,N,10,20,1,64,High School,21,Patnership,Standalone
5863,92.15,Boston,E,8,11,3,57,High School,22,Owner,Standalone
149,191.77,NJ City,N,8,17,19,62,High School,19,Patnership,Standalone
4261,26.42,NJ City,N,21,24,3,51,High School,27,Patnership,Standalone
8425,347.39,NJ City,N,6,22,8,43,Graduation,30,Patnership,Standalone
1005,292.39,NJ City,N,10,9,18,39,High School,20,Patnership,Standalone
2923,71.3,NJ City,N,6,12,2,74,High School,28,Owner,Standalone
8740,230.59,NJ City,W,2,23,5,44,High School,19,Franchise,Complex
4033,465.97,NJ City,N,7,22,7,72,High School,29,Patnership,Standalone
9870,325.42,NJ City,S,24,15,10,39,Graduation,28,Patnership,Complex
7792,135.36,Boston,W,12,11,8,49,Graduation,29,Franchise,Complex
9378,143.36,NJ City,S,18,24,22,83,Graduation,24,Patnership,Complex
8471,380.5,NJ City,E,19,18,11,57,Graduation,32,Owner,Standalone
6009,364.62,Boston,N,23,22,9,70,Graduation,21,Patnership,Standalone
740,109,NJ City,W,2,11,25,67,High School,27,Franchise,Complex
9706,57.84,NJ City,S,15,21,3,74,High School,28,Patnership,Complex
4616,118.6,NJ City,W,23,22,4,73,No education,23,Franchise,Complex
9590,419.31,NJ City,S,18,24,5,28,No education,27,Patnership,Complex
7320,41.39,Boston,N,17,9,2,72,Graduation,21,Franchise,Complex
4059,331.43,NJ City,E,17,18,14,42,High School,26,Owner,Standalone
6805,196.03,Boston,N,5,17,25,44,Graduation,35,Patnership,Standalone
7934,397.09,Boston,S,24,23,10,77,Graduation,33,Patnership,Complex
3426,346.5,NJ City,S,19,17,18,54,High School,33,Patnership,Complex
7199,393.7,Boston,E,20,18,3,42,No education,25,Owner,Standalone
9070,116.18,NJ City,S,14,10,2,63,High School,22,Patnership,Complex
3562,70.05,NJ City,N,2,21,2,67,High School,24,Patnership,Complex
212,186.64,NJ City,W,17,16,22,70,High School,20,Franchise,Complex
8623,193.87,NJ City,E,17,24,13,31,Graduation,22,Owner,Standalone
3593,128.85,NJ City,N,22,18,15,62,High School,26,Patnership,Standalone
1735,444.99,NJ City,E,12,23,8,66,High School,24,Owner,Standalone
6225,78.69,Boston,N,15,24,2,60,Graduation,18,Patnership,Standalone
8838,130.91,NJ City,S,24,13,14,50,Graduation,26,Patnership,Complex
8642,393.35,NJ City,S,4,9,24,36,Graduation,32,Patnership,Complex
4696,416.27,NJ City,W,9,20,24,25,High School,35,Franchise,Complex
4526,280,NJ City,S,2,18,25,74,High School,30,Patnership,Complex
9511,9.18,NJ City,N,12,13,4,28,High School,20,Owner,Standalone
5025,33.73,Boston,N,16,9,4,82,Graduation,19,Patnership,Standalone
6794,210.95,Boston,S,7,21,2,80,No education,18,Patnership,Complex
8833,191.11,NJ City,N,23,8,16,76,Graduation,19,Patnership,Standalone
8143,486.9,NJ City,E,19,17,23,75,Graduation,23,Owner,Standalone
399,476.07,NJ City,E,11,23,15,32,High School,35,Owner,Standalone
5854,99.58,Boston,S,12,22,3,31,High School,19,Patnership,Complex
1389,55.17,NJ City,N,22,22,3,66,Graduation,35,Patnership,Standalone
5147,195.95,Boston,E,19,24,21,76,Graduation,24,Owner,Standalone
5585,355.04,Boston,N,23,8,15,74,Graduation,28,Patnership,Standalone
7474,450.61,Boston,S,8,11,23,36,Graduation,26,Patnership,Complex
9168,48.58,NJ City,W,18,15,4,48,Graduation,32,Franchise,Complex
7282,56.24,Boston,S,5,18,1,42,High School,20,Patnership,Complex
5267,474.61,Boston,E,16,24,20,71,Graduation,25,Owner,Standalone
8889,114.32,NJ City,N,5,8,3,50,Graduation,28,Patnership,Standalone
999,443.44,NJ City,E,5,10,23,48,High School,28,Owner,Standalone
4397,364.73,NJ City,N,20,20,16,37,High School,19,Patnership,Standalone
3386,308.76,NJ City,S,8,20,5,27,No education,31,Patnership,Complex
1469,90.14,NJ City,N,21,16,1,71,No education,27,Patnership,Standalone
942,111.12,NJ City,S,4,14,4,33,Graduation,21,Patnership,Complex
8051,175.31,NJ City,E,23,17,23,60,Graduation,28,Owner,Standalone
1430,32.98,NJ City,N,19,20,1,73,No education,34,Patnership,Complex
4884,104.16,NJ City,W,5,10,4,50,Graduation,32,Franchise,Complex
5570,424.78,Boston,S,25,23,7,77,Graduation,35,Patnership,Complex
8136,463.39,NJ City,W,18,11,24,37,Graduation,19,Franchise,Complex
2770,255.39,NJ City,S,19,16,10,66,High School,30,Patnership,Complex
